DriverNumber,Driver,TeamName,Position,Points,Year,GrandPrix,Round,QualPosition,Driver_AvgFinish_Season,Team_AvgPoints_Season,PrevRaceFinish,Form_Last3,AvgFinish_AtGP_PastYears,AvgQual_AtGP_PastYears,norm_Form_Last3,norm_AvgFinishAtGP,norm_AvgQualAtGP,Drivers_Confidence,DriverID,TeamID,GP_ID
22,TSU,RB,19,0,2021,Monaco Grand Prix,5,19,12.736842105263158,0.9736842105263158,10.0,12.0,,,0.42105263157894735,1.0,1.0,0.7684210526315789,21,7,19
77,BOT,Kick Sauber,20,0,2021,Monaco Grand Prix,5,10,15.947368421052632,0.0,14.0,16.0,,,0.21052631578947367,1.0,1.0,0.6842105263157894,3,4,19
4,NOR,McLaren,1,25,2021,Azerbaijan Grand Prix,6,5,4.2631578947368425,12.921052631578947,2.0,2.6666666666666665,,,0.9122807017543859,1.0,1.0,0.9649122807017545,12,5,4
1,VER,Red Bull Racing,2,18,2021,Azerbaijan Grand Prix,6,1,3.789473684210526,11.447368421052632,1.0,1.3333333333333333,,,0.9824561403508771,1.0,1.0,0.9929824561403509,22,8,4
16,LEC,Ferrari,3,15,2021,Azerbaijan Grand Prix,6,2,5.0,11.894736842105264,4.0,3.6666666666666665,,,0.8596491228070176,1.0,1.0,0.9438596491228071,10,2,4
11,PER,Red Bull Racing,4,12,2021,Azerbaijan Grand Prix,6,4,9.052631578947368,11.447368421052632,3.0,3.0,,,0.8947368421052632,1.0,1.0,0.9578947368421054,14,8,4
55,SAI,Ferrari,5,10,2021,Azerbaijan Grand Prix,6,3,6.055555555555555,11.894736842105264,5.0,4.333333333333333,,,0.8245614035087719,1.0,1.0,0.9298245614035088,18,2,4
44,HAM,Mercedes,6,8,2021,Azerbaijan Grand Prix,6,8,6.684210526315789,8.921052631578947,9.0,8.0,,,0.631578947368421,1.0,1.0,0.8526315789473684,7,6,4
22,TSU,RB,7,6,2021,Azerbaijan Grand Prix,6,10,12.736842105263158,0.9736842105263158,19.0,12.0,,,0.42105263157894735,1.0,1.0,0.7684210526315789,21,7,4
63,RUS,Mercedes,8,4,2021,Azerbaijan Grand Prix,6,7,6.473684210526316,8.921052631578947,6.0,7.0,,,0.6842105263157895,1.0,1.0,0.8736842105263158,17,6,4
14,ALO,Aston Martin,9,2,2021,Azerbaijan Grand Prix,6,15,10.263157894736842,2.1578947368421053,7.0,7.333333333333333,,,0.6666666666666667,1.0,1.0,0.8666666666666667,1,1,4
31,OCO,Alpine,10,1,2021,Azerbaijan Grand Prix,6,13,13.578947368421053,1.105263157894737,11.0,12.0,,,0.42105263157894735,1.0,1.0,0.7684210526315789,13,0,4
27,HUL,Haas F1 Team,11,0,2021,Azerbaijan Grand Prix,6,9,11.473684210526315,1.0789473684210527,10.0,10.666666666666666,,,0.49122807017543857,1.0,1.0,0.7964912280701755,8,3,4
10,GAS,Alpine,12,0,2021,Azerbaijan Grand Prix,6,12,13.842105263157896,1.105263157894737,13.0,13.666666666666666,,,0.3333333333333335,1.0,1.0,0.7333333333333334,6,0,4
81,PIA,McLaren,13,0,2021,Azerbaijan Grand Prix,6,6,5.052631578947368,12.921052631578947,8.0,9.666666666666666,,,0.5438596491228072,1.0,1.0,0.8175438596491229,15,5,4
24,ZHO,Kick Sauber,14,0,2021,Azerbaijan Grand Prix,6,20,15.789473684210526,0.0,14.0,15.333333333333334,,,0.2456140350877194,1.0,1.0,0.6982456140350877,23,4,4
3,RIC,RB,15,0,2021,Azerbaijan Grand Prix,6,18,13.5,0.9736842105263158,18.0,17.333333333333332,,,0.14035087719298267,1.0,1.0,0.656140350877193,16,7,4
77,BOT,Kick Sauber,16,0,2021,Azerbaijan Grand Prix,6,16,15.947368421052632,0.0,20.0,16.666666666666668,,,0.17543859649122795,1.0,1.0,0.6701754385964911,3,4,4
18,STR,Aston Martin,17,0,2021,Azerbaijan Grand Prix,6,11,13.105263157894736,2.1578947368421053,15.0,14.666666666666666,,,0.2807017543859649,1.0,1.0,0.712280701754386,20,1,4
23,ALB,Williams,18,0,2021,Azerbaijan Grand Prix,6,14,14.578947368421053,0.43243243243243246,12.0,16.666666666666668,,,0.17543859649122795,1.0,1.0,0.6701754385964911,0,9,4
20,MAG,Haas F1 Team,19,0,2021,Azerbaijan Grand Prix,6,19,13.352941176470589,1.0789473684210527,16.0,16.0,,,0.21052631578947367,1.0,1.0,0.6842105263157894,11,3,4
2,SAR,Williams,20,0,2021,Azerbaijan Grand Prix,6,17,16.916666666666668,0.43243243243243246,17.0,18.0,,,0.10526315789473695,1.0,1.0,0.6421052631578947,19,9,4
1,VER,Red Bull Racing,1,25,2021,French Grand Prix,7,1,3.789473684210526,11.447368421052632,2.0,1.3333333333333333,,,0.9824561403508771,1.0,1.0,0.9929824561403509,22,8,12
4,NOR,McLaren,2,18,2021,French Grand Prix,7,3,4.2631578947368425,12.921052631578947,1.0,1.6666666666666667,,,0.9649122807017544,1.0,1.0,0.9859649122807017,12,5,12
16,LEC,Ferrari,3,15,2021,French Grand Prix,7,4,5.0,11.894736842105264,3.0,3.3333333333333335,,,0.8771929824561404,1.0,1.0,0.9508771929824562,10,2,12
81,PIA,McLaren,4,12,2021,French Grand Prix,7,2,5.052631578947368,12.921052631578947,13.0,8.333333333333334,,,0.6140350877192982,1.0,1.0,0.8456140350877193,15,5,12
55,SAI,Ferrari,5,10,2021,French Grand Prix,7,5,6.055555555555555,11.894736842105264,5.0,5.0,,,0.7894736842105263,1.0,1.0,0.9157894736842105,18,2,12
44,HAM,Mercedes,6,8,2021,French Grand Prix,7,8,6.684210526315789,8.921052631578947,6.0,7.0,,,0.6842105263157895,1.0,1.0,0.8736842105263158,7,6,12
63,RUS,Mercedes,7,7,2021,French Grand Prix,7,6,6.473684210526316,8.921052631578947,8.0,7.0,,,0.6842105263157895,1.0,1.0,0.8736842105263158,17,6,12
11,PER,Red Bull Racing,8,4,2021,French Grand Prix,7,11,9.052631578947368,11.447368421052632,4.0,5.0,,,0.7894736842105263,1.0,1.0,0.9157894736842105,14,8,12
18,STR,Aston Martin,9,2,2021,French Grand Prix,7,13,13.105263157894736,2.1578947368421053,17.0,13.666666666666666,,,0.3333333333333335,1.0,1.0,0.7333333333333334,20,1,12
22,TSU,RB,10,1,2021,French Grand Prix,7,7,12.736842105263158,0.9736842105263158,7.0,12.0,,,0.42105263157894735,1.0,1.0,0.7684210526315789,21,7,12
27,HUL,Haas F1 Team,11,0,2021,French Grand Prix,7,10,11.473684210526315,1.0789473684210527,11.0,10.666666666666666,,,0.49122807017543857,1.0,1.0,0.7964912280701755,8,3,12
20,MAG,Haas F1 Team,12,0,2021,French Grand Prix,7,18,13.352941176470589,1.0789473684210527,19.0,15.666666666666666,,,0.22807017543859653,1.0,1.0,0.6912280701754385,11,3,12
3,RIC,RB,13,0,2021,French Grand Prix,7,9,13.5,0.9736842105263158,15.0,15.333333333333334,,,0.2456140350877194,1.0,1.0,0.6982456140350877,16,7,12
31,OCO,Alpine,14,0,2021,French Grand Prix,7,12,13.578947368421053,1.105263157894737,10.0,11.666666666666666,,,0.4385964912280702,1.0,1.0,0.775438596491228,13,0,12
24,ZHO,Kick Sauber,15,0,2021,French Grand Prix,7,17,15.789473684210526,0.0,14.0,14.333333333333334,,,0.29824561403508776,1.0,1.0,0.7192982456140351,23,4,12
10,GAS,Alpine,16,0,2021,French Grand Prix,7,15,13.842105263157896,1.105263157894737,12.0,13.666666666666666,,,0.3333333333333335,1.0,1.0,0.7333333333333334,6,0,12
2,SAR,Williams,17,0,2021,French Grand Prix,7,20,16.916666666666668,0.43243243243243246,20.0,18.0,,,0.10526315789473695,1.0,1.0,0.6421052631578947,19,9,12
77,BOT,Kick Sauber,18,0,2021,French Grand Prix,7,16,15.947368421052632,0.0,16.0,18.0,,,0.10526315789473695,1.0,1.0,0.6421052631578947,3,4,12
14,ALO,Aston Martin,19,0,2021,French Grand Prix,7,19,10.263157894736842,2.1578947368421053,9.0,11.666666666666666,,,0.4385964912280702,1.0,1.0,0.775438596491228,1,1,12
23,ALB,Williams,20,0,2021,French Grand Prix,7,14,14.578947368421053,0.43243243243243246,18.0,16.666666666666668,,,0.17543859649122795,1.0,1.0,0.6701754385964911,0,9,12
16,LEC,Ferrari,1,25,2021,Styrian Grand Prix,8,1,5.0,11.894736842105264,3.0,2.3333333333333335,3.0,2.0,0.9298245614035088,0.85,0.9,0.8969298245614036,10,2,27
81,PIA,McLaren,2,18,2021,Styrian Grand Prix,8,2,5.052631578947368,12.921052631578947,4.0,6.333333333333333,4.0,5.0,0.7192982456140351,0.8,0.75,0.752719298245614,15,5,27
55,SAI,Ferrari,3,15,2021,Styrian Grand Prix,8,3,6.055555555555555,11.894736842105264,5.0,4.333333333333333,,,0.8245614035087719,1.0,1.0,0.9298245614035088,18,2,27
4,NOR,McLaren,4,12,2021,Styrian Grand Prix,8,4,4.2631578947368425,12.921052631578947,2.0,2.3333333333333335,8.0,6.0,0.9298245614035088,0.6,0.7,0.7619298245614035,12,5,27
63,RUS,Mercedes,5,10,2021,Styrian Grand Prix,8,5,6.473684210526316,8.921052631578947,7.0,6.666666666666667,6.0,7.0,0.7017543859649122,0.7,0.6499999999999999,0.6857017543859648,17,6,27
1,VER,Red Bull Racing,6,8,2021,Styrian Grand Prix,8,6,3.789473684210526,11.447368421052632,1.0,3.0,1.0,1.0,0.8947368421052632,0.95,0.95,0.9278947368421051,22,8,27
44,HAM,Mercedes,7,7,2021,Styrian Grand Prix,8,7,6.684210526315789,8.921052631578947,6.0,6.333333333333333,9.0,8.0,0.7192982456140351,0.55,0.6,0.632719298245614,7,6,27
22,TSU,RB,8,4,2021,Styrian Grand Prix,8,8,12.736842105263158,0.9736842105263158,10.0,8.333333333333334,15.0,9.0,0.6140350877192982,0.25,0.55,0.4856140350877193,21,7,27
23,ALB,Williams,9,2,2021,Styrian Grand Prix,8,9,14.578947368421053,0.43243243243243246,20.0,15.666666666666666,11.0,12.0,0.22807017543859653,0.44999999999999996,0.3999999999999999,0.34622807017543855,0,9,27
10,GAS,Alpine,10,1,2021,Styrian Grand Prix,8,10,13.842105263157896,1.105263157894737,16.0,12.666666666666666,20.0,18.0,0.38596491228070184,0.0,0.09999999999999998,0.18438596491228074,6,0,27
14,ALO,Aston Martin,11,0,2021,Styrian Grand Prix,8,14,10.263157894736842,2.1578947368421053,19.0,13.0,5.0,4.0,0.368421052631579,0.75,0.8,0.6123684210526316,1,1,27
3,RIC,RB,12,0,2021,Styrian Grand Prix,8,12,13.5,0.9736842105263158,13.0,13.333333333333334,16.0,14.0,0.3508771929824561,0.19999999999999996,0.29999999999999993,0.2903508771929824,16,7,27
77,BOT,Kick Sauber,13,0,2021,Styrian Grand Prix,8,17,15.947368421052632,0.0,18.0,15.666666666666666,17.0,16.0,0.22807017543859653,0.1499999999999999,0.19999999999999996,0.19622807017543858,3,4,27
18,STR,Aston Martin,14,0,2021,Styrian Grand Prix,8,13,13.105263157894736,2.1578947368421053,9.0,13.333333333333334,19.0,10.0,0.3508771929824561,0.04999999999999993,0.5,0.30535087719298243,20,1,27
2,SAR,Williams,15,0,2021,Styrian Grand Prix,8,15,16.916666666666668,0.43243243243243246,17.0,17.333333333333332,14.0,19.0,0.14035087719298267,0.29999999999999993,0.04999999999999993,0.16114035087719306,19,9,27
24,ZHO,Kick Sauber,16,0,2021,Styrian Grand Prix,8,18,15.789473684210526,0.0,15.0,15.0,18.0,20.0,0.26315789473684204,0.09999999999999998,0.0,0.1352631578947368,23,4,27
31,OCO,Alpine,17,0,2021,Styrian Grand Prix,8,11,13.578947368421053,1.105263157894737,14.0,13.666666666666666,13.0,17.0,0.3333333333333335,0.35,0.1499999999999999,0.2833333333333334,13,0,27
11,PER,Red Bull Racing,18,0,2021,Styrian Grand Prix,8,16,9.052631578947368,11.447368421052632,8.0,10.0,2.0,3.0,0.5263157894736843,0.9,0.85,0.7355263157894738,14,8,27
27,HUL,Haas F1 Team,19,0,2021,Styrian Grand Prix,8,14,11.473684210526315,1.0789473684210527,11.0,13.666666666666666,10.0,15.0,0.3333333333333335,0.5,0.25,0.3583333333333334,8,3,27
20,MAG,Haas F1 Team,20,0,2021,Styrian Grand Prix,8,15,13.352941176470589,1.0789473684210527,12.0,17.0,12.0,13.0,0.1578947368421053,0.3999999999999999,0.35,0.28815789473684206,11,3,27
1,VER,Red Bull Racing,1,25,2021,Austrian Grand Prix,9,2,3.789473684210526,11.447368421052632,6.0,2.6666666666666665,1.0,1.0,0.9122807017543859,0.95,0.95,0.9349122807017543,22,8,3
4,NOR,McLaren,2,18,2021,Austrian Grand Prix,9,3,4.2631578947368425,12.921052631578947,4.0,2.6666666666666665,6.0,7.0,0.9122807017543859,0.7,0.6499999999999999,0.7699122807017543,12,5,3
63,RUS,Mercedes,3,15,2021,Austrian Grand Prix,9,1,6.473684210526316,8.921052631578947,5.0,5.0,5.0,3.0,0.7894736842105263,0.75,0.85,0.7957894736842105,17,6,3
44,HAM,Mercedes,4,13,2021,Austrian Grand Prix,9,7,6.684210526315789,8.921052631578947,7.0,5.666666666666667,7.0,9.0,0.7543859649122807,0.6499999999999999,0.55,0.6617543859649123,7,6,3
81,PIA,McLaren,5,10,2021,Austrian Grand Prix,9,4,5.052631578947368,12.921052631578947,2.0,3.6666666666666665,8.0,8.0,0.8596491228070176,0.6,0.6,0.7038596491228071,15,5,3
14,ALO,Aston Martin,6,8,2021,Austrian Grand Prix,9,6,10.263157894736842,2.1578947368421053,11.0,12.0,9.0,6.0,0.42105263157894735,0.55,0.7,0.5434210526315789,1,1,3
18,STR,Aston Martin,7,6,2021,Austrian Grand Prix,9,9,13.105263157894736,2.1578947368421053,14.0,10.0,10.0,12.0,0.5263157894736843,0.5,0.3999999999999999,0.4805263157894737,20,1,3
3,RIC,RB,8,4,2021,Austrian Grand Prix,9,5,13.5,0.9736842105263158,12.0,11.0,13.0,14.0,0.4736842105263157,0.35,0.29999999999999993,0.38447368421052625,16,7,3
10,GAS,Alpine,9,2,2021,Austrian Grand Prix,9,15,13.842105263157896,1.105263157894737,10.0,11.666666666666666,18.0,20.0,0.4385964912280702,0.09999999999999998,0.0,0.2054385964912281,6,0,3
31,OCO,Alpine,10,1,2021,Austrian Grand Prix,9,18,13.578947368421053,1.105263157894737,17.0,13.666666666666666,17.0,19.0,0.3333333333333335,0.1499999999999999,0.04999999999999993,0.19333333333333333,13,0,3
27,HUL,Haas F1 Team,11,0,2021,Austrian Grand Prix,9,19,11.473684210526315,1.0789473684210527,19.0,13.666666666666666,16.0,10.0,0.3333333333333335,0.19999999999999996,0.5,0.3433333333333334,8,3,3
20,MAG,Haas F1 Team,12,0,2021,Austrian Grand Prix,9,14,13.352941176470589,1.0789473684210527,20.0,14.666666666666666,12.0,15.0,0.2807017543859649,0.3999999999999999,0.25,0.30728070175438593,11,3,3
77,BOT,Kick Sauber,13,0,2021,Austrian Grand Prix,9,17,15.947368421052632,0.0,13.0,14.666666666666666,19.0,16.0,0.2807017543859649,0.04999999999999993,0.19999999999999996,0.18728070175438594,3,4,3
22,TSU,RB,14,0,2021,Austrian Grand Prix,9,8,12.736842105263158,0.9736842105263158,8.0,10.666666666666666,14.0,11.0,0.49122807017543857,0.29999999999999993,0.44999999999999996,0.42149122807017536,21,7,3
24,ZHO,Kick Sauber,15,0,2021,Austrian Grand Prix,9,20,15.789473684210526,0.0,16.0,15.333333333333334,11.0,17.0,0.2456140350877194,0.44999999999999996,0.1499999999999999,0.27824561403508774,23,4,3
55,SAI,Ferrari,16,0,2021,Austrian Grand Prix,9,12,6.055555555555555,11.894736842105264,3.0,8.0,3.0,4.0,0.631578947368421,0.85,0.8,0.7476315789473684,18,2,3
23,ALB,Williams,17,0,2021,Austrian Grand Prix,9,10,14.578947368421053,0.43243243243243246,9.0,15.333333333333334,15.0,13.0,0.2456140350877194,0.25,0.35,0.27824561403508774,0,9,3
11,PER,Red Bull Racing,18,0,2021,Austrian Grand Prix,9,16,9.052631578947368,11.447368421052632,18.0,14.666666666666666,2.0,5.0,0.2807017543859649,0.9,0.75,0.607280701754386,14,8,3
16,LEC,Ferrari,19,0,2021,Austrian Grand Prix,9,11,5.0,11.894736842105264,1.0,7.666666666666667,4.0,2.0,0.6491228070175439,0.8,0.9,0.7696491228070176,10,2,3
2,SAR,Williams,20,0,2021,Austrian Grand Prix,9,13,16.916666666666668,0.43243243243243246,15.0,17.333333333333332,20.0,18.0,0.14035087719298267,0.0,0.09999999999999998,0.08614035087719307,19,9,3
63,RUS,Mercedes,1,25,2021,Hungarian Grand Prix,11,3,6.473684210526316,8.921052631578947,3.0,3.0,17.0,7.0,0.8947368421052632,0.1499999999999999,0.6499999999999999,0.5978947368421053,17,6,13
81,PIA,McLaren,2,18,2021,Hungarian Grand Prix,11,7,5.052631578947368,12.921052631578947,5.0,3.0,4.0,6.0,0.8947368421052632,0.8,0.7,0.8078947368421052,15,5,13
55,SAI,Ferrari,3,15,2021,Hungarian Grand Prix,11,4,6.055555555555555,11.894736842105264,16.0,7.333333333333333,1.0,2.0,0.6666666666666667,0.95,0.9,0.8216666666666668,18,2,13
44,HAM,Mercedes,4,12,2021,Hungarian Grand Prix,11,5,6.684210526315789,8.921052631578947,4.0,5.0,18.0,11.0,0.7894736842105263,0.09999999999999998,0.44999999999999996,0.48078947368421054,7,6,13
1,VER,Red Bull Racing,5,10,2021,Hungarian Grand Prix,11,1,3.789473684210526,11.447368421052632,1.0,4.0,19.0,1.0,0.8421052631578947,0.04999999999999993,0.95,0.6368421052631579,22,8,13
27,HUL,Haas F1 Team,6,8,2021,Hungarian Grand Prix,11,9,11.473684210526315,1.0789473684210527,11.0,12.0,9.0,16.0,0.42105263157894735,0.55,0.19999999999999996,0.39342105263157895,8,3,13
11,PER,Red Bull Racing,7,6,2021,Hungarian Grand Prix,11,8,9.052631578947368,11.447368421052632,18.0,14.333333333333334,5.0,3.0,0.29824561403508776,0.75,0.85,0.5992982456140351,14,8,13
20,MAG,Haas F1 Team,8,4,2021,Hungarian Grand Prix,11,12,13.352941176470589,1.0789473684210527,12.0,13.333333333333334,10.0,14.0,0.3508771929824561,0.5,0.29999999999999993,0.38035087719298244,11,3,13
3,RIC,RB,9,2,2021,Hungarian Grand Prix,11,11,13.5,0.9736842105263158,8.0,9.666666666666666,12.0,18.0,0.5438596491228072,0.3999999999999999,0.09999999999999998,0.3675438596491228,16,7,13
10,GAS,Alpine,10,1,2021,Hungarian Grand Prix,11,13,13.842105263157896,1.105263157894737,9.0,9.666666666666666,13.0,17.0,0.5438596491228072,0.35,0.1499999999999999,0.36754385964912284,6,0,13
16,LEC,Ferrari,11,0,2021,Hungarian Grand Prix,11,6,5.0,11.894736842105264,19.0,10.333333333333334,2.0,5.0,0.5087719298245614,0.9,0.75,0.6985087719298246,10,2,13
31,OCO,Alpine,12,0,2021,Hungarian Grand Prix,11,10,13.578947368421053,1.105263157894737,10.0,13.0,16.0,15.0,0.368421052631579,0.19999999999999996,0.25,0.2823684210526316,13,0,13
18,STR,Aston Martin,13,0,2021,Hungarian Grand Prix,11,17,13.105263157894736,2.1578947368421053,7.0,11.333333333333334,6.0,9.0,0.45614035087719307,0.7,0.55,0.5574561403508772,20,1,13
22,TSU,RB,14,0,2021,Hungarian Grand Prix,11,14,12.736842105263158,0.9736842105263158,14.0,12.0,7.0,8.0,0.42105263157894735,0.6499999999999999,0.6,0.5434210526315789,21,7,13
23,ALB,Williams,15,0,2021,Hungarian Grand Prix,11,16,14.578947368421053,0.43243243243243246,17.0,13.666666666666666,11.0,12.0,0.3333333333333335,0.44999999999999996,0.3999999999999999,0.3883333333333333,0,9,13
77,BOT,Kick Sauber,16,0,2021,Hungarian Grand Prix,11,18,15.947368421052632,0.0,13.0,14.0,14.0,13.0,0.3157894736842106,0.29999999999999993,0.35,0.3213157894736842,3,4,13
24,ZHO,Kick Sauber,17,0,2021,Hungarian Grand Prix,11,20,15.789473684210526,0.0,15.0,16.0,15.0,19.0,0.21052631578947367,0.25,0.04999999999999993,0.17421052631578945,23,4,13
14,ALO,Aston Martin,18,0,2021,Hungarian Grand Prix,11,15,10.263157894736842,2.1578947368421053,6.0,11.666666666666666,8.0,10.0,0.4385964912280702,0.6,0.5,0.5054385964912281,1,1,13
2,SAR,Williams,19,0,2021,Hungarian Grand Prix,11,19,16.916666666666668,0.43243243243243246,20.0,18.0,,,0.10526315789473695,1.0,1.0,0.6421052631578947,19,9,13
4,NOR,McLaren,20,0,2021,Hungarian Grand Prix,11,2,4.2631578947368425,12.921052631578947,2.0,8.666666666666666,3.0,4.0,0.5964912280701755,0.85,0.8,0.7335964912280702,12,5,13
44,HAM,Mercedes,1,25,2021,Belgian Grand Prix,12,2,6.684210526315789,8.921052631578947,4.0,3.0,6.0,8.0,0.8947368421052632,0.7,0.6,0.7478947368421052,7,6,6
1,VER,Red Bull Racing,2,18,2021,Belgian Grand Prix,12,4,3.789473684210526,11.447368421052632,5.0,2.6666666666666665,1.0,1.0,0.9122807017543859,0.95,0.95,0.9349122807017543,22,8,6
4,NOR,McLaren,3,15,2021,Belgian Grand Prix,12,3,4.2631578947368425,12.921052631578947,20.0,8.333333333333334,2.0,3.0,0.6140350877192982,0.9,0.85,0.7706140350877193,12,5,6
81,PIA,McLaren,4,12,2021,Belgian Grand Prix,12,5,5.052631578947368,12.921052631578947,2.0,3.6666666666666665,4.0,2.0,0.8596491228070176,0.8,0.9,0.853859649122807,15,5,6
55,SAI,Ferrari,5,11,2021,Belgian Grand Prix,12,7,6.055555555555555,11.894736842105264,3.0,8.0,5.0,5.0,0.631578947368421,0.75,0.75,0.7026315789473684,18,2,6
27,HUL,Haas F1 Team,6,8,2021,Belgian Grand Prix,12,6,11.473684210526315,1.0789473684210527,6.0,7.666666666666667,11.0,10.0,0.6491228070175439,0.44999999999999996,0.5,0.5446491228070176,8,3,6
18,STR,Aston Martin,7,6,2021,Belgian Grand Prix,12,8,13.105263157894736,2.1578947368421053,13.0,9.0,9.0,13.0,0.5789473684210527,0.55,0.35,0.5015789473684211,20,1,6
14,ALO,Aston Martin,8,4,2021,Belgian Grand Prix,12,10,10.263157894736842,2.1578947368421053,18.0,10.666666666666666,19.0,19.0,0.49122807017543857,0.04999999999999993,0.04999999999999993,0.2264912280701754,1,1,6
23,ALB,Williams,9,2,2021,Belgian Grand Prix,12,9,14.578947368421053,0.43243243243243246,15.0,13.666666666666666,20.0,14.0,0.3333333333333335,0.0,0.29999999999999993,0.22333333333333338,0,9,6
22,TSU,RB,10,1,2021,Belgian Grand Prix,12,13,12.736842105263158,0.9736842105263158,14.0,12.666666666666666,10.0,7.0,0.38596491228070184,0.5,0.6499999999999999,0.4993859649122807,21,7,6
2,SAR,Williams,11,0,2021,Belgian Grand Prix,12,12,16.916666666666668,0.43243243243243246,19.0,16.666666666666668,17.0,20.0,0.17543859649122795,0.1499999999999999,0.0,0.11517543859649115,19,9,6
20,MAG,Haas F1 Team,12,0,2021,Belgian Grand Prix,12,17,13.352941176470589,1.0789473684210527,8.0,10.666666666666666,12.0,18.0,0.49122807017543857,0.3999999999999999,0.09999999999999998,0.34649122807017535,11,3,6
3,RIC,RB,13,0,2021,Belgian Grand Prix,12,15,13.5,0.9736842105263158,9.0,10.0,13.0,9.0,0.5263157894736843,0.35,0.55,0.4805263157894737,16,7,6
16,LEC,Ferrari,14,0,2021,Belgian Grand Prix,12,11,5.0,11.894736842105264,11.0,14.666666666666666,3.0,4.0,0.2807017543859649,0.85,0.8,0.607280701754386,10,2,6
77,BOT,Kick Sauber,15,0,2021,Belgian Grand Prix,12,16,15.947368421052632,0.0,16.0,14.666666666666666,18.0,16.0,0.2807017543859649,0.09999999999999998,0.19999999999999996,0.20228070175438595,3,4,6
31,OCO,Alpine,16,0,2021,Belgian Grand Prix,12,18,13.578947368421053,1.105263157894737,12.0,12.666666666666666,14.0,12.0,0.38596491228070184,0.29999999999999993,0.3999999999999999,0.3643859649122807,13,0,6
11,PER,Red Bull Racing,17,0,2021,Belgian Grand Prix,12,19,9.052631578947368,11.447368421052632,7.0,14.0,8.0,11.0,0.3157894736842106,0.6,0.44999999999999996,0.4413157894736842,14,8,6
24,ZHO,Kick Sauber,18,0,2021,Belgian Grand Prix,12,14,15.789473684210526,0.0,17.0,16.666666666666668,15.0,17.0,0.17543859649122795,0.25,0.1499999999999999,0.19017543859649116,23,4,6
63,RUS,Mercedes,19,0,2021,Belgian Grand Prix,12,1,6.473684210526316,8.921052631578947,1.0,7.666666666666667,7.0,6.0,0.6491228070175439,0.6499999999999999,0.7,0.6646491228070175,17,6,6
10,GAS,Alpine,20,0,2021,Belgian Grand Prix,12,20,13.842105263157896,1.105263157894737,10.0,13.0,16.0,15.0,0.368421052631579,0.19999999999999996,0.25,0.2823684210526316,6,0,6
81,PIA,McLaren,1,25,2021,Dutch Grand Prix,13,2,5.052631578947368,12.921052631578947,4.0,2.3333333333333335,,,0.9298245614035088,1.0,1.0,0.9719298245614036,15,5,9
4,NOR,McLaren,2,18,2021,Dutch Grand Prix,13,1,4.2631578947368425,12.921052631578947,3.0,8.333333333333334,,,0.6140350877192982,1.0,1.0,0.8456140350877193,12,5,9
44,HAM,Mercedes,3,15,2021,Dutch Grand Prix,13,5,6.684210526315789,8.921052631578947,1.0,2.6666666666666665,,,0.9122807017543859,1.0,1.0,0.9649122807017545,7,6,9
16,LEC,Ferrari,4,12,2021,Dutch Grand Prix,13,6,5.0,11.894736842105264,14.0,9.666666666666666,,,0.5438596491228072,1.0,1.0,0.8175438596491229,10,2,9
1,VER,Red Bull Racing,5,10,2021,Dutch Grand Prix,13,3,3.789473684210526,11.447368421052632,2.0,4.0,,,0.8421052631578947,1.0,1.0,0.9368421052631579,22,8,9
