DriverNumber,Abbreviation,TeamName,Position,Points,Year,GrandPrix,Winner,Second,Third,DriverID,TeamID,GP_ID,AvgFinish_Season,TeamAvgPoints_Season,PrevRaceFinish
4,NOR,McLaren,4,12.0,2023,Mexico City Grand Prix,0,0,0,12,5,17,4.5,13.333333333333334,3.0
81,PIA,McLaren,5,10.0,2023,Mexico City Grand Prix,0,0,0,15,5,17,4.714285714285714,13.214285714285714,2.0
63,RUS,Mercedes,6,8.0,2023,Mexico City Grand Prix,0,0,0,17,6,17,7.642857142857143,8.25925925925926,7.0
11,PER,Red Bull Racing,7,6.0,2023,Mexico City Grand Prix,0,0,0,14,8,17,6.571428571428571,12.25,8.0
27,HUL,Haas F1 Team,8,4.0,2023,Mexico City Grand Prix,0,0,0,8,3,17,12.142857142857142,0.8148148148148148,17.0
30,LAW,RB,9,2.0,2023,Mexico City Grand Prix,0,0,0,9,7,17,9.0,0.8888888888888888,16.0
43,COL,Williams,10,1.0,2023,Mexico City Grand Prix,0,0,0,4,9,17,11.0,0.19230769230769232,12.0
20,MAG,Haas F1 Team,11,0.0,2023,Mexico City Grand Prix,0,0,0,11,3,17,13.857142857142858,0.7857142857142857,10.0
10,GAS,Alpine,12,0.0,2023,Mexico City Grand Prix,0,0,0,6,0,17,13.571428571428571,0.37037037037037035,15.0
14,ALO,Aston Martin,13,0.0,2023,Mexico City Grand Prix,0,0,0,1,1,17,10.785714285714286,1.5555555555555556,11.0
22,TSU,RB,14,0.0,2023,Mexico City Grand Prix,0,0,0,21,7,17,13.5,0.8571428571428571,20.0
18,STR,Aston Martin,15,0.0,2023,Mexico City Grand Prix,0,0,0,20,1,17,13.214285714285714,1.5,19.0
23,ALB,Williams,16,0.0,2023,Mexico City Grand Prix,0,0,0,0,9,17,13.857142857142858,0.18518518518518517,9.0
77,BOT,Kick Sauber,17,0.0,2023,Mexico City Grand Prix,0,0,0,3,4,17,16.571428571428573,0.0,16.0
31,OCO,Alpine,18,0.0,2023,Mexico City Grand Prix,0,0,0,13,0,17,13.857142857142858,0.35714285714285715,14.0
24,ZHO,Kick Sauber,19,0.0,2023,Mexico City Grand Prix,0,0,0,23,4,17,16.285714285714285,0.0,18.0
44,HAM,Mercedes,20,0.0,2023,Mexico City Grand Prix,0,0,0,7,6,17,7.571428571428571,7.964285714285714,5.0
1,VER,Red Bull Racing,1,26.0,2023,Las Vegas Grand Prix,1,0,0,22,8,16,3.8666666666666667,12.724137931034482,3.0
31,OCO,Alpine,2,18.0,2023,Las Vegas Grand Prix,0,1,0,13,0,16,13.066666666666666,0.9655172413793104,18.0
10,GAS,Alpine,3,15.0,2023,Las Vegas Grand Prix,0,0,1,6,0,16,12.866666666666667,1.4333333333333333,12.0
63,RUS,Mercedes,4,12.0,2023,Las Vegas Grand Prix,0,0,0,17,6,16,7.4,8.10344827586207,6.0
16,LEC,Ferrari,5,10.0,2023,Las Vegas Grand Prix,0,0,0,10,2,16,3.533333333333333,13.655172413793103,1.0
4,NOR,McLaren,6,8.0,2023,Las Vegas Grand Prix,0,0,0,12,5,16,4.6,13.03448275862069,4.0
22,TSU,RB,7,6.0,2023,Las Vegas Grand Prix,0,0,0,21,7,16,13.066666666666666,1.0344827586206897,14.0
81,PIA,McLaren,8,4.0,2023,Las Vegas Grand Prix,0,0,0,15,5,16,4.933333333333334,12.733333333333333,5.0
30,LAW,RB,9,2.0,2023,Las Vegas Grand Prix,0,0,0,9,7,16,9.0,1.0666666666666667,9.0
44,HAM,Mercedes,10,1.0,2023,Las Vegas Grand Prix,0,0,0,7,6,16,7.733333333333333,7.866666666666666,20.0
11,PER,Red Bull Racing,11,0.0,2023,Las Vegas Grand Prix,0,0,0,14,8,16,6.866666666666666,12.3,7.0
50,BEA,Haas F1 Team,12,0.0,2023,Las Vegas Grand Prix,0,0,0,2,3,16,9.5,0.7586206896551724,7.0
77,BOT,Kick Sauber,13,0.0,2023,Las Vegas Grand Prix,0,0,0,3,4,16,16.333333333333332,0.0,17.0
14,ALO,Aston Martin,14,0.0,2023,Las Vegas Grand Prix,0,0,0,1,1,16,11.0,1.4482758620689655,13.0
24,ZHO,Kick Sauber,15,0.0,2023,Las Vegas Grand Prix,0,0,0,23,4,16,16.2,0.0,19.0
55,SAI,Ferrari,16,0.0,2023,Las Vegas Grand Prix,0,0,0,18,2,16,5.0,13.2,2.0
43,COL,Williams,17,0.0,2023,Las Vegas Grand Prix,0,0,0,4,9,16,13.0,0.17857142857142858,10.0
23,ALB,Williams,18,0.0,2023,Las Vegas Grand Prix,0,0,0,0,9,16,14.133333333333333,0.1724137931034483,16.0
18,STR,Aston Martin,19,0.0,2023,Las Vegas Grand Prix,0,0,0,20,1,16,13.6,1.4,15.0
27,HUL,Haas F1 Team,20,0.0,2023,Las Vegas Grand Prix,0,0,0,8,3,16,12.666666666666666,0.7333333333333333,8.0
63,RUS,Mercedes,1,25.0,2023,Abu Dhabi Grand Prix,1,0,0,17,6,1,7.0,8.419354838709678,4.0
44,HAM,Mercedes,2,18.0,2023,Abu Dhabi Grand Prix,0,1,0,7,6,1,7.375,8.71875,10.0
55,SAI,Ferrari,3,15.0,2023,Abu Dhabi Grand Prix,0,0,1,18,2,1,4.866666666666666,13.258064516129032,16.0
16,LEC,Ferrari,4,12.0,2023,Abu Dhabi Grand Prix,0,0,0,10,2,1,3.5625,13.21875,5.0
1,VER,Red Bull Racing,5,10.0,2023,Abu Dhabi Grand Prix,0,0,0,22,8,1,3.9375,12.225806451612904,1.0
4,NOR,McLaren,6,9.0,2023,Abu Dhabi Grand Prix,0,0,0,12,5,1,4.6875,12.612903225806452,6.0
81,PIA,McLaren,7,6.0,2023,Abu Dhabi Grand Prix,0,0,0,15,5,1,5.0625,12.40625,8.0
27,HUL,Haas F1 Team,8,4.0,2023,Abu Dhabi Grand Prix,0,0,0,8,3,1,12.375,0.8387096774193549,20.0
22,TSU,RB,9,2.0,2023,Abu Dhabi Grand Prix,0,0,0,21,7,1,12.8125,1.096774193548387,7.0
11,PER,Red Bull Racing,10,1.0,2023,Abu Dhabi Grand Prix,0,0,0,14,8,1,7.0625,11.875,11.0
14,ALO,Aston Martin,11,0.0,2023,Abu Dhabi Grand Prix,0,0,0,1,1,1,11.0,1.3548387096774193,14.0
20,MAG,Haas F1 Team,12,0.0,2023,Abu Dhabi Grand Prix,0,0,0,11,3,1,13.733333333333333,0.8125,11.0
24,ZHO,Kick Sauber,13,0.0,2023,Abu Dhabi Grand Prix,0,0,0,23,4,1,16.0,0.0,15.0
43,COL,Williams,14,0.0,2023,Abu Dhabi Grand Prix,0,0,0,4,9,1,13.25,0.16666666666666666,17.0
18,STR,Aston Martin,15,0.0,2023,Abu Dhabi Grand Prix,0,0,0,20,1,1,13.6875,1.3125,19.0
30,LAW,RB,16,0.0,2023,Abu Dhabi Grand Prix,0,0,0,9,7,1,11.333333333333334,1.0625,9.0
31,OCO,Alpine,17,0.0,2023,Abu Dhabi Grand Prix,0,0,0,13,0,1,13.3125,1.3870967741935485,2.0
77,BOT,Kick Sauber,18,0.0,2023,Abu Dhabi Grand Prix,0,0,0,3,4,1,16.4375,0.0,13.0
23,ALB,Williams,19,0.0,2023,Abu Dhabi Grand Prix,0,0,0,0,9,1,14.4375,0.16129032258064516,18.0
10,GAS,Alpine,20,0.0,2023,Abu Dhabi Grand Prix,0,0,0,6,0,1,13.3125,1.34375,3.0
1,VER,Red Bull Racing,1,26.0,2024,Bahrain Grand Prix,1,0,0,22,8,5,1.0,26.0,5.0
11,PER,Red Bull Racing,2,18.0,2024,Bahrain Grand Prix,0,1,0,14,8,5,2.0,22.0,10.0
55,SAI,Ferrari,3,15.0,2024,Bahrain Grand Prix,0,0,1,18,2,5,3.0,15.0,3.0
16,LEC,Ferrari,4,12.0,2024,Bahrain Grand Prix,0,0,0,10,2,5,4.0,13.5,4.0
63,RUS,Mercedes,5,10.0,2024,Bahrain Grand Prix,0,0,0,17,6,5,5.0,10.0,1.0
4,NOR,McLaren,6,8.0,2024,Bahrain Grand Prix,0,0,0,12,5,5,6.0,8.0,6.0
44,HAM,Mercedes,7,6.0,2024,Bahrain Grand Prix,0,0,0,7,6,5,7.0,8.0,2.0
81,PIA,McLaren,8,4.0,2024,Bahrain Grand Prix,0,0,0,15,5,5,8.0,6.0,7.0
14,ALO,Aston Martin,9,2.0,2024,Bahrain Grand Prix,0,0,0,1,1,5,9.0,2.0,11.0
18,STR,Aston Martin,10,1.0,2024,Bahrain Grand Prix,0,0,0,20,1,5,10.0,1.5,15.0
24,ZHO,Kick Sauber,11,0.0,2024,Bahrain Grand Prix,0,0,0,23,4,5,11.0,0.0,13.0
20,MAG,Haas F1 Team,12,0.0,2024,Bahrain Grand Prix,0,0,0,11,3,5,12.0,0.0,12.0
3,RIC,RB,13,0.0,2024,Bahrain Grand Prix,0,0,0,16,7,5,13.0,0.0,13.0
22,TSU,RB,14,0.0,2024,Bahrain Grand Prix,0,0,0,21,7,5,14.0,0.0,9.0
23,ALB,Williams,15,0.0,2024,Bahrain Grand Prix,0,0,0,0,9,5,15.0,0.0,19.0
27,HUL,Haas F1 Team,16,0.0,2024,Bahrain Grand Prix,0,0,0,8,3,5,16.0,0.0,8.0
31,OCO,Alpine,17,0.0,2024,Bahrain Grand Prix,0,0,0,13,0,5,17.0,0.0,17.0
10,GAS,Alpine,18,0.0,2024,Bahrain Grand Prix,0,0,0,6,0,5,18.0,0.0,20.0
77,BOT,Kick Sauber,19,0.0,2024,Bahrain Grand Prix,0,0,0,3,4,5,19.0,0.0,18.0
2,SAR,Williams,20,0.0,2024,Bahrain Grand Prix,0,0,0,19,9,5,20.0,0.0,16.0
1,VER,Red Bull Racing,1,25.0,2024,Saudi Arabian Grand Prix,1,0,0,22,8,24,1.0,23.0,1.0
11,PER,Red Bull Racing,2,18.0,2024,Saudi Arabian Grand Prix,0,1,0,14,8,24,2.0,21.75,2.0
16,LEC,Ferrari,3,16.0,2024,Saudi Arabian Grand Prix,0,0,1,10,2,24,3.5,14.333333333333334,4.0
81,PIA,McLaren,4,12.0,2024,Saudi Arabian Grand Prix,0,0,0,15,5,24,6.0,8.0,8.0
14,ALO,Aston Martin,5,10.0,2024,Saudi Arabian Grand Prix,0,0,0,1,1,24,7.0,4.333333333333333,9.0
63,RUS,Mercedes,6,8.0,2024,Saudi Arabian Grand Prix,0,0,0,17,6,24,5.5,8.0,5.0
38,BEA,Ferrari,7,6.0,2024,Saudi Arabian Grand Prix,0,0,0,2,2,24,7.0,12.25,12.0
4,NOR,McLaren,8,4.0,2024,Saudi Arabian Grand Prix,0,0,0,12,5,24,7.0,7.0,6.0
44,HAM,Mercedes,9,2.0,2024,Saudi Arabian Grand Prix,0,0,0,7,6,24,8.0,6.5,7.0
27,HUL,Haas F1 Team,10,1.0,2024,Saudi Arabian Grand Prix,0,0,0,8,3,24,13.0,0.3333333333333333,16.0
23,ALB,Williams,11,0.0,2024,Saudi Arabian Grand Prix,0,0,0,0,9,24,13.0,0.0,15.0
20,MAG,Haas F1 Team,12,0.0,2024,Saudi Arabian Grand Prix,0,0,0,11,3,24,12.0,0.25,12.0
31,OCO,Alpine,13,0.0,2024,Saudi Arabian Grand Prix,0,0,0,13,0,24,15.0,0.0,17.0
2,SAR,Williams,14,0.0,2024,Saudi Arabian Grand Prix,0,0,0,19,9,24,17.0,0.0,20.0
22,TSU,RB,15,0.0,2024,Saudi Arabian Grand Prix,0,0,0,21,7,24,14.5,0.0,14.0
3,RIC,RB,16,0.0,2024,Saudi Arabian Grand Prix,0,0,0,16,7,24,14.5,0.0,13.0
77,BOT,Kick Sauber,17,0.0,2024,Saudi Arabian Grand Prix,0,0,0,3,4,24,18.0,0.0,19.0
24,ZHO,Kick Sauber,18,0.0,2024,Saudi Arabian Grand Prix,0,0,0,23,4,24,14.5,0.0,11.0
18,STR,Aston Martin,19,0.0,2024,Saudi Arabian Grand Prix,0,0,0,20,1,24,14.5,3.25,10.0
10,GAS,Alpine,20,0.0,2024,Saudi Arabian Grand Prix,0,0,0,6,0,24,19.0,0.0,18.0
55,SAI,Ferrari,1,25.0,2024,Australian Grand Prix,1,0,0,18,2,2,2.0,14.8,3.0
16,LEC,Ferrari,2,19.0,2024,Australian Grand Prix,0,1,0,10,2,2,3.0,15.5,3.0
4,NOR,McLaren,3,15.0,2024,Australian Grand Prix,0,0,1,12,5,2,5.666666666666667,8.6,8.0
81,PIA,McLaren,4,12.0,2024,Australian Grand Prix,0,0,0,15,5,2,5.333333333333333,9.166666666666666,4.0
11,PER,Red Bull Racing,5,10.0,2024,Australian Grand Prix,0,0,0,14,8,2,3.0,19.4,2.0
18,STR,Aston Martin,6,8.0,2024,Australian Grand Prix,0,0,0,20,1,2,11.666666666666666,4.2,19.0
22,TSU,RB,7,6.0,2024,Australian Grand Prix,0,0,0,21,7,2,12.0,1.2,15.0
14,ALO,Aston Martin,8,4.0,2024,Australian Grand Prix,0,0,0,1,1,2,7.333333333333333,4.166666666666667,5.0
27,HUL,Haas F1 Team,9,2.0,2024,Australian Grand Prix,0,0,0,8,3,2,11.666666666666666,0.6,10.0
20,MAG,Haas F1 Team,10,1.0,2024,Australian Grand Prix,0,0,0,11,3,2,11.333333333333334,0.6666666666666666,12.0
23,ALB,Williams,11,0.0,2024,Australian Grand Prix,0,0,0,0,9,2,12.333333333333334,0.0,11.0
3,RIC,RB,12,0.0,2024,Australian Grand Prix,0,0,0,16,7,2,13.666666666666666,1.0,16.0
10,GAS,Alpine,13,0.0,2024,Australian Grand Prix,0,0,0,6,0,2,17.0,0.0,20.0
77,BOT,Kick Sauber,14,0.0,2024,Australian Grand Prix,0,0,0,3,4,2,16.666666666666668,0.0,17.0
24,ZHO,Kick Sauber,15,0.0,2024,Australian Grand Prix,0,0,0,23,4,2,14.666666666666666,0.0,18.0
31,OCO,Alpine,16,0.0,2024,Australian Grand Prix,0,0,0,13,0,2,15.333333333333334,0.0,13.0
63,RUS,Mercedes,17,0.0,2024,Australian Grand Prix,0,0,0,17,6,2,9.333333333333334,5.2,6.0
44,HAM,Mercedes,18,0.0,2024,Australian Grand Prix,0,0,0,7,6,2,11.333333333333334,4.333333333333333,9.0
1,VER,Red Bull Racing,19,0.0,2024,Australian Grand Prix,0,0,0,22,8,2,7.0,16.166666666666668,1.0
1,VER,Red Bull Racing,1,26.0,2024,Japanese Grand Prix,1,0,0,22,8,15,5.5,17.571428571428573,19.0
11,PER,Red Bull Racing,2,18.0,2024,Japanese Grand Prix,0,1,0,14,8,15,2.75,17.625,5.0
55,SAI,Ferrari,3,15.0,2024,Japanese Grand Prix,0,0,1,18,2,15,2.3333333333333335,15.428571428571429,1.0
16,LEC,Ferrari,4,12.0,2024,Japanese Grand Prix,0,0,0,10,2,15,3.25,15.0,2.0
4,NOR,McLaren,5,10.0,2024,Japanese Grand Prix,0,0,0,12,5,15,5.5,9.285714285714286,3.0
14,ALO,Aston Martin,6,8.0,2024,Japanese Grand Prix,0,0,0,1,1,15,7.0,4.714285714285714,8.0
63,RUS,Mercedes,7,6.0,2024,Japanese Grand Prix,0,0,0,17,6,15,8.75,4.571428571428571,17.0
81,PIA,McLaren,8,4.0,2024,Japanese Grand Prix,0,0,0,15,5,15,6.0,8.625,4.0
44,HAM,Mercedes,9,2.0,2024,Japanese Grand Prix,0,0,0,7,6,15,10.75,4.25,18.0
22,TSU,RB,10,1.0,2024,Japanese Grand Prix,0,0,0,21,7,15,11.5,1.0,7.0
27,HUL,Haas F1 Team,11,0.0,2024,Japanese Grand Prix,0,0,0,8,3,15,11.5,0.5714285714285714,9.0
18,STR,Aston Martin,12,0.0,2024,Japanese Grand Prix,0,0,0,20,1,15,11.75,4.125,6.0
20,MAG,Haas F1 Team,13,0.0,2024,Japanese Grand Prix,0,0,0,11,3,15,11.75,0.5,10.0
77,BOT,Kick Sauber,14,0.0,2024,Japanese Grand Prix,0,0,0,3,4,15,16.0,0.0,14.0
31,OCO,Alpine,15,0.0,2024,Japanese Grand Prix,0,0,0,13,0,15,15.25,0.0,16.0
10,GAS,Alpine,16,0.0,2024,Japanese Grand Prix,0,0,0,6,0,15,16.75,0.0,13.0
2,SAR,Williams,17,0.0,2024,Japanese Grand Prix,0,0,0,19,9,15,17.0,0.0,14.0
24,ZHO,Kick Sauber,18,0.0,2024,Japanese Grand Prix,0,0,0,23,4,15,15.5,0.0,15.0
3,RIC,RB,19,0.0,2024,Japanese Grand Prix,0,0,0,16,7,15,15.0,0.875,12.0
23,ALB,Williams,20,0.0,2024,Japanese Grand Prix,0,0,0,0,9,15,14.25,0.0,11.0
1,VER,Red Bull Racing,1,25.0,2024,Emilia Romagna Grand Prix,1,0,0,22,8,11,4.6,18.444444444444443,1.0
4,NOR,McLaren,2,18.0,2024,Emilia Romagna Grand Prix,0,1,0,12,5,11,4.8,9.666666666666666,5.0
16,LEC,Ferrari,3,15.0,2024,Emilia Romagna Grand Prix,0,0,1,10,2,11,3.2,15.0,4.0
81,PIA,McLaren,4,12.0,2024,Emilia Romagna Grand Prix,0,0,0,15,5,11,5.6,9.9,8.0
55,SAI,Ferrari,5,10.0,2024,Emilia Romagna Grand Prix,0,0,0,18,2,11,3.0,14.5,3.0
44,HAM,Mercedes,6,8.0,2024,Emilia Romagna Grand Prix,0,0,0,7,6,11,9.8,4.666666666666667,9.0
63,RUS,Mercedes,7,7.0,2024,Emilia Romagna Grand Prix,0,0,0,17,6,11,8.4,4.9,7.0
11,PER,Red Bull Racing,8,4.0,2024,Emilia Romagna Grand Prix,0,0,0,14,8,11,3.8,17.0,2.0
18,STR,Aston Martin,9,2.0,2024,Emilia Romagna Grand Prix,0,0,0,20,1,11,11.2,3.888888888888889,12.0
22,TSU,RB,10,1.0,2024,Emilia Romagna Grand Prix,0,0,0,21,7,11,11.2,0.8888888888888888,10.0
27,HUL,Haas F1 Team,11,0.0,2024,Emilia Romagna Grand Prix,0,0,0,8,3,11,11.4,0.4444444444444444,11.0
20,MAG,Haas F1 Team,12,0.0,2024,Emilia Romagna Grand Prix,0,0,0,11,3,11,11.8,0.4,13.0
3,RIC,RB,13,0.0,2024,Emilia Romagna Grand Prix,0,0,0,16,7,11,14.6,0.8,19.0
31,OCO,Alpine,14,0.0,2024,Emilia Romagna Grand Prix,0,0,0,13,0,11,15.0,0.0,15.0
24,ZHO,Kick Sauber,15,0.0,2024,Emilia Romagna Grand Prix,0,0,0,23,4,11,15.4,0.0,18.0
10,GAS,Alpine,16,0.0,2024,Emilia Romagna Grand Prix,0,0,0,6,0,11,16.6,0.0,16.0
2,SAR,Williams,17,0.0,2024,Emilia Romagna Grand Prix,0,0,0,19,9,11,17.0,0.0,17.0
77,BOT,Kick Sauber,18,0.0,2024,Emilia Romagna Grand Prix,0,0,0,3,4,11,16.4,0.0,14.0
14,ALO,Aston Martin,19,0.0,2024,Emilia Romagna Grand Prix,0,0,0,1,1,11,9.4,3.5,6.0
23,ALB,Williams,20,0.0,2024,Emilia Romagna Grand Prix,0,0,0,0,9,11,15.4,0.0,20.0
16,LEC,Ferrari,1,25.0,2024,Monaco Grand Prix,1,0,0,10,2,19,2.8333333333333335,15.454545454545455,3.0
81,PIA,McLaren,2,18.0,2024,Monaco Grand Prix,0,1,0,15,5,19,5.0,10.636363636363637,4.0
55,SAI,Ferrari,3,15.0,2024,Monaco Grand Prix,0,0,1,18,2,19,3.0,15.416666666666666,5.0
4,NOR,McLaren,4,12.0,2024,Monaco Grand Prix,0,0,0,12,5,19,4.666666666666667,10.75,2.0
63,RUS,Mercedes,5,10.0,2024,Monaco Grand Prix,0,0,0,17,6,19,7.833333333333333,5.363636363636363,7.0
1,VER,Red Bull Racing,6,8.0,2024,Monaco Grand Prix,0,0,0,22,8,19,4.833333333333333,16.181818181818183,1.0
44,HAM,Mercedes,7,7.0,2024,Monaco Grand Prix,0,0,0,7,6,19,9.333333333333334,5.5,6.0
22,TSU,RB,8,4.0,2024,Monaco Grand Prix,0,0,0,21,7,19,10.666666666666666,1.0909090909090908,10.0
23,ALB,Williams,9,2.0,2024,Monaco Grand Prix,0,0,0,0,9,19,14.333333333333334,0.2,20.0
10,GAS,Alpine,10,1.0,2024,Monaco Grand Prix,0,0,0,6,0,19,15.5,0.09090909090909091,16.0
14,ALO,Aston Martin,11,0.0,2024,Monaco Grand Prix,0,0,0,1,1,19,9.666666666666666,3.1818181818181817,19.0
3,RIC,RB,12,0.0,2024,Monaco Grand Prix,0,0,0,16,7,19,14.166666666666666,1.0,13.0
77,BOT,Kick Sauber,13,0.0,2024,Monaco Grand Prix,0,0,0,3,4,19,15.833333333333334,0.0,18.0
18,STR,Aston Martin,14,0.0,2024,Monaco Grand Prix,0,0,0,20,1,19,11.666666666666666,2.9166666666666665,9.0
2,SAR,Williams,15,0.0,2024,Monaco Grand Prix,0,0,0,19,9,19,16.6,0.18181818181818182,17.0
24,ZHO,Kick Sauber,16,0.0,2024,Monaco Grand Prix,0,0,0,23,4,19,15.5,0.0,15.0
31,OCO,Alpine,17,0.0,2024,Monaco Grand Prix,0,0,0,13,0,19,15.333333333333334,0.08333333333333333,14.0
11,PER,Red Bull Racing,18,0.0,2024,Monaco Grand Prix,0,0,0,14,8,19,6.166666666666667,14.833333333333334,8.0
27,HUL,Haas F1 Team,19,0.0,2024,Monaco Grand Prix,0,0,0,8,3,19,12.666666666666666,0.36363636363636365,11.0
20,MAG,Haas F1 Team,20,0.0,2024,Monaco Grand Prix,0,0,0,11,3,19,13.166666666666666,0.3333333333333333,12.0
1,VER,Red Bull Racing,1,25.0,2024,Canadian Grand Prix,1,0,0,22,8,8,4.285714285714286,15.615384615384615,6.0
4,NOR,McLaren,2,18.0,2024,Canadian Grand Prix,0,1,0,12,5,8,4.285714285714286,11.307692307692308,4.0
63,RUS,Mercedes,3,15.0,2024,Canadian Grand Prix,0,0,1,17,6,8,7.142857142857143,6.230769230769231,5.0
44,HAM,Mercedes,4,13.0,2024,Canadian Grand Prix,0,0,0,7,6,8,8.571428571428571,6.714285714285714,7.0
81,PIA,McLaren,5,10.0,2024,Canadian Grand Prix,0,0,0,15,5,8,5.0,11.214285714285714,2.0
14,ALO,Aston Martin,6,8.0,2024,Canadian Grand Prix,0,0,0,1,1,8,9.142857142857142,3.3076923076923075,11.0
18,STR,Aston Martin,7,6.0,2024,Canadian Grand Prix,0,0,0,20,1,8,11.0,3.5,14.0
3,RIC,RB,8,4.0,2024,Canadian Grand Prix,0,0,0,16,7,8,13.285714285714286,1.2307692307692308,12.0
10,GAS,Alpine,9,2.0,2024,Canadian Grand Prix,0,0,0,6,0,8,14.571428571428571,0.23076923076923078,10.0
31,OCO,Alpine,10,1.0,2024,Canadian Grand Prix,0,0,0,13,0,8,14.571428571428571,0.2857142857142857,17.0
27,HUL,Haas F1 Team,11,0.0,2024,Canadian Grand Prix,0,0,0,8,3,8,12.428571428571429,0.3076923076923077,19.0
20,MAG,Haas F1 Team,12,0.0,2024,Canadian Grand Prix,0,0,0,11,3,8,13.0,0.2857142857142857,20.0
77,BOT,Kick Sauber,13,0.0,2024,Canadian Grand Prix,0,0,0,3,4,8,15.428571428571429,0.0,13.0
22,TSU,RB,14,0.0,2024,Canadian Grand Prix,0,0,0,21,7,8,11.142857142857142,1.1428571428571428,8.0
24,ZHO,Kick Sauber,15,0.0,2024,Canadian Grand Prix,0,0,0,23,4,8,15.428571428571429,0.0,16.0
55,SAI,Ferrari,16,0.0,2024,Canadian Grand Prix,0,0,0,18,2,8,5.166666666666667,14.23076923076923,3.0
23,ALB,Williams,17,0.0,2024,Canadian Grand Prix,0,0,0,0,9,8,14.714285714285714,0.16666666666666666,9.0
11,PER,Red Bull Racing,18,0.0,2024,Canadian Grand Prix,0,0,0,14,8,8,7.857142857142857,14.5,18.0
16,LEC,Ferrari,19,0.0,2024,Canadian Grand Prix,0,0,0,10,2,8,5.142857142857143,13.214285714285714,1.0
2,SAR,Williams,20,0.0,2024,Canadian Grand Prix,0,0,0,19,9,8,17.166666666666668,0.15384615384615385,15.0
1,VER,Red Bull Racing,1,25.0,2024,Spanish Grand Prix,1,0,0,22,8,26,3.875,15.2,1.0
4,NOR,McLaren,2,19.0,2024,Spanish Grand Prix,0,1,0,12,5,26,4.0,11.733333333333333,2.0
44,HAM,Mercedes,3,15.0,2024,Spanish Grand Prix,0,0,1,7,6,26,7.875,7.266666666666667,4.0
63,RUS,Mercedes,4,12.0,2024,Spanish Grand Prix,0,0,0,17,6,26,6.75,7.5625,3.0
16,LEC,Ferrari,5,10.0,2024,Spanish Grand Prix,0,0,0,10,2,26,5.125,13.0,19.0
55,SAI,Ferrari,6,8.0,2024,Spanish Grand Prix,0,0,0,18,2,26,5.285714285714286,12.6875,16.0
81,PIA,McLaren,7,6.0,2024,Spanish Grand Prix,0,0,0,15,5,26,5.25,11.375,5.0
11,PER,Red Bull Racing,8,4.0,2024,Spanish Grand Prix,0,0,0,14,8,26,7.875,14.5,18.0
10,GAS,Alpine,9,2.0,2024,Spanish Grand Prix,0,0,0,6,0,26,13.875,0.4,9.0
31,OCO,Alpine,10,1.0,2024,Spanish Grand Prix,0,0,0,13,0,26,14.0,0.4375,10.0
27,HUL,Haas F1 Team,11,0.0,2024,Spanish Grand Prix,0,0,0,8,3,26,12.25,0.26666666666666666,11.0
14,ALO,Aston Martin,12,0.0,2024,Spanish Grand Prix,0,0,0,1,1,26,9.5,3.2666666666666666,6.0
24,ZHO,Kick Sauber,13,0.0,2024,Spanish Grand Prix,0,0,0,23,4,26,15.125,0.0,15.0
18,STR,Aston Martin,14,0.0,2024,Spanish Grand Prix,0,0,0,20,1,26,11.375,3.0625,7.0
3,RIC,RB,15,0.0,2024,Spanish Grand Prix,0,0,0,16,7,26,13.5,1.0666666666666667,8.0
77,BOT,Kick Sauber,16,0.0,2024,Spanish Grand Prix,0,0,0,3,4,26,15.5,0.0,13.0
20,MAG,Haas F1 Team,17,0.0,2024,Spanish Grand Prix,0,0,0,11,3,26,13.5,0.25,12.0
23,ALB,Williams,18,0.0,2024,Spanish Grand Prix,0,0,0,0,9,26,15.125,0.14285714285714285,17.0
22,TSU,RB,19,0.0,2024,Spanish Grand Prix,0,0,0,21,7,26,12.125,1.0,14.0
2,SAR,Williams,20,0.0,2024,Spanish Grand Prix,0,0,0,19,9,26,17.571428571428573,0.13333333333333333,20.0
44,HAM,Mercedes,1,25.0,2024,British Grand Prix,1,0,0,7,6,7,7.111111111111111,8.588235294117647,3.0
1,VER,Red Bull Racing,2,18.0,2024,British Grand Prix,0,1,0,22,8,7,3.6666666666666665,14.705882352941176,1.0
4,NOR,McLaren,3,15.0,2024,British Grand Prix,0,0,1,12,5,7,3.888888888888889,11.588235294117647,2.0
81,PIA,McLaren,4,12.0,2024,British Grand Prix,0,0,0,15,5,7,5.111111111111111,11.61111111111111,7.0
55,SAI,Ferrari,5,11.0,2024,British Grand Prix,0,0,0,18,2,7,5.25,12.588235294117647,6.0
27,HUL,Haas F1 Team,6,8.0,2024,British Grand Prix,0,0,0,8,3,7,11.555555555555555,0.7058823529411765,11.0
18,STR,Aston Martin,7,6.0,2024,British Grand Prix,0,0,0,20,1,7,10.88888888888889,3.235294117647059,14.0
14,ALO,Aston Martin,8,4.0,2024,British Grand Prix,0,0,0,1,1,7,9.333333333333334,3.2777777777777777,12.0
23,ALB,Williams,9,2.0,2024,British Grand Prix,0,0,0,0,9,7,14.444444444444445,0.25,18.0
22,TSU,RB,10,1.0,2024,British Grand Prix,0,0,0,21,7,7,11.88888888888889,1.0,19.0
2,SAR,Williams,11,0.0,2024,British Grand Prix,0,0,0,19,9,7,16.75,0.23529411764705882,20.0
20,MAG,Haas F1 Team,12,0.0,2024,British Grand Prix,0,0,0,11,3,7,13.333333333333334,0.6666666666666666,17.0
